date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
16:38:34	44785/44785	---MCZ	200	added ('OK')	text/html	date:Tue,%2009%20Jun%202015%2019:38:35%20GMT	http://sweethome.marstheme.com/product-category/clothing/hoodies/?add-to-cart=210	C:/Meus%20Sites/http___sweethome.marstheme.com_/sweethome.marstheme.com/product-category/clothing/hoodies/indexb117.html	(from http://sweethome.marstheme.com/product-category/clothing/hoodies/)
16:38:35	45495/45495	---MCZ	200	added ('OK')	text/html	date:Tue,%2009%20Jun%202015%2019:38:36%20GMT	http://sweethome.marstheme.com/product-category/clothing/hoodies/?add-to-cart=211	C:/Meus%20Sites/http___sweethome.marstheme.com_/sweethome.marstheme.com/product-category/clothing/hoodies/index3cea.html	(from http://sweethome.marstheme.com/product-category/clothing/hoodies/)
16:38:37	44321/44321	---MCZ	200	added ('OK')	text/html	date:Tue,%2009%20Jun%202015%2019:38:37%20GMT	http://sweethome.marstheme.com/product-category/clothing/hoodies/?add-to-cart=209	C:/Meus%20Sites/http___sweethome.marstheme.com_/sweethome.marstheme.com/product-category/clothing/hoodies/index2cda.html	(from http://sweethome.marstheme.com/product-category/clothing/hoodies/)
16:38:37	44680/44680	---MCZ	200	added ('OK')	text/html	date:Tue,%2009%20Jun%202015%2019:38:37%20GMT	http://sweethome.marstheme.com/product-category/clothing/hoodies/?add-to-cart=212	C:/Meus%20Sites/http___sweethome.marstheme.com_/sweethome.marstheme.com/product-category/clothing/hoodies/index8992.html	(from http://sweethome.marstheme.com/product-category/clothing/hoodies/)
16:38:37	45083/45083	---MCZ	200	added ('OK')	text/html	date:Tue,%2009%20Jun%202015%2019:38:38%20GMT	http://sweethome.marstheme.com/product-category/clothing/hoodies/?add-to-cart=208	C:/Meus%20Sites/http___sweethome.marstheme.com_/sweethome.marstheme.com/product-category/clothing/hoodies/index4837.html	(from http://sweethome.marstheme.com/product-category/clothing/hoodies/)
16:38:38	2002/2002	---MCZ	200	added ('OK')	text/xml	etag:W/%22b256311413fc2173f35d4b2792feb691%22	http://sweethome.marstheme.com/product/woo-ninja-2/feed/	C:/Meus%20Sites/http___sweethome.marstheme.com_/sweethome.marstheme.com/product/woo-ninja-2/feed/index.html	(from http://sweethome.marstheme.com/product/woo-ninja-2/)
16:38:38	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2009%20Jun%202015%2019:38:40%20GMT	http://sweethome.marstheme.com/shop/page/1/?add-to-cart=210	C:/Meus%20Sites/http___sweethome.marstheme.com_/sweethome.marstheme.com/shop/page/1/indexb117.html	(from http://sweethome.marstheme.com/shop/page/2/?add-to-cart=210)
16:38:39	52305/52305	---MCZ	200	added ('OK')	text/html	date:Tue,%2009%20Jun%202015%2019:38:40%20GMT	http://sweethome.marstheme.com/product/woo-ninja-2/?add-to-cart=206	C:/Meus%20Sites/http___sweethome.marstheme.com_/sweethome.marstheme.com/product/woo-ninja-2/index8080.html	(from http://sweethome.marstheme.com/product/woo-ninja-2/)
16:38:41	51257/51257	---MCZ	200	added ('OK')	text/html	date:Tue,%2009%20Jun%202015%2019:38:41%20GMT	http://sweethome.marstheme.com/product/ninja-silhouette/?add-to-cart=206	C:/Meus%20Sites/http___sweethome.marstheme.com_/sweethome.marstheme.com/product/ninja-silhouette/index8080.html	(from http://sweethome.marstheme.com/product/ninja-silhouette/?add-to-cart=208)
16:38:41	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2009%20Jun%202015%2019:38:42%20GMT	http://sweethome.marstheme.com/shop/page/1/?add-to-cart=204	C:/Meus%20Sites/http___sweethome.marstheme.com_/sweethome.marstheme.com/shop/page/1/index56cd.html	(from http://sweethome.marstheme.com/shop/page/2/?add-to-cart=204)
16:38:41	51246/51246	---MCZ	200	added ('OK')	text/html	date:Tue,%2009%20Jun%202015%2019:38:41%20GMT	http://sweethome.marstheme.com/product/ninja-silhouette/?add-to-cart=205	C:/Meus%20Sites/http___sweethome.marstheme.com_/sweethome.marstheme.com/product/ninja-silhouette/index274e.html	(from http://sweethome.marstheme.com/product/ninja-silhouette/?add-to-cart=208)
16:38:42	11370/11370	---M--	200	added ('OK')	image/jpeg	date:Wed,%2025%20Mar%202015%2009:54:52%20GMT	http://sweethome.marstheme.com/wp-content/uploads/2013/06/hoodie_6_front-300x300.jpg	C:/Meus%20Sites/http___sweethome.marstheme.com_/sweethome.marstheme.com/wp-content/uploads/2013/06/hoodie_6_front-300x300.jpg	(from http://sweethome.marstheme.com/product/woo-logo-2/)
16:38:43	1889/1889	---MCZ	200	added ('OK')	text/xml	etag:W/%22b256311413fc2173f35d4b2792feb691%22	http://sweethome.marstheme.com/product/woo-logo-2/feed/	C:/Meus%20Sites/http___sweethome.marstheme.com_/sweethome.marstheme.com/product/woo-logo-2/feed/index.html	(from http://sweethome.marstheme.com/product/woo-logo-2/)
16:38:45	52344/52344	---MCZ	200	added ('OK')	text/html	date:Tue,%2009%20Jun%202015%2019:38:44%20GMT	http://sweethome.marstheme.com/product/woo-logo-2/?add-to-cart=205	C:/Meus%20Sites/http___sweethome.marstheme.com_/sweethome.marstheme.com/product/woo-logo-2/index274e.html	(from http://sweethome.marstheme.com/product/woo-logo-2/)
16:38:45	89784/89784	---M--	200	added ('OK')	image/jpeg	date:Wed,%2025%20Mar%202015%2009:54:52%20GMT	http://sweethome.marstheme.com/wp-content/uploads/2013/06/hoodie_6_front.jpg	C:/Meus%20Sites/http___sweethome.marstheme.com_/sweethome.marstheme.com/wp-content/uploads/2013/06/hoodie_6_front.jpg	(from http://sweethome.marstheme.com/product/woo-logo-2/)
16:38:45	51567/51567	---MCZ	200	added ('OK')	text/html	date:Tue,%2009%20Jun%202015%2019:38:45%20GMT	http://sweethome.marstheme.com/product/woo-logo-2/?add-to-cart=204	C:/Meus%20Sites/http___sweethome.marstheme.com_/sweethome.marstheme.com/product/woo-logo-2/index56cd.html	(from http://sweethome.marstheme.com/product/woo-logo-2/)
16:38:46	56460/56460	---MCZ	200	added ('OK')	text/html	date:Tue,%2009%20Jun%202015%2019:38:47%20GMT	http://sweethome.marstheme.com/product/ninja-silhouette-2/?add-to-cart=206	C:/Meus%20Sites/http___sweethome.marstheme.com_/sweethome.marstheme.com/product/ninja-silhouette-2/index8080.html	(from http://sweethome.marstheme.com/product/ninja-silhouette-2/?add-to-cart=205)
16:38:47	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2009%20Jun%202015%2019:38:49%20GMT	http://sweethome.marstheme.com/shop/page/1/?add-to-cart=211	C:/Meus%20Sites/http___sweethome.marstheme.com_/sweethome.marstheme.com/shop/page/1/index3cea.html	(from http://sweethome.marstheme.com/shop/page/2/?add-to-cart=211)
16:38:48	53327/53327	---MCZ	200	added ('OK')	text/html	date:Tue,%2009%20Jun%202015%2019:38:49%20GMT	http://sweethome.marstheme.com/product/patient-ninja/?add-to-cart=205	C:/Meus%20Sites/http___sweethome.marstheme.com_/sweethome.marstheme.com/product/patient-ninja/index274e.html	(from http://sweethome.marstheme.com/product/patient-ninja/?add-to-cart=212)
16:38:49	53477/53477	---MCZ	200	added ('OK')	text/html	date:Tue,%2009%20Jun%202015%2019:38:49%20GMT	http://sweethome.marstheme.com/product/patient-ninja/?add-to-cart=206	C:/Meus%20Sites/http___sweethome.marstheme.com_/sweethome.marstheme.com/product/patient-ninja/index8080.html	(from http://sweethome.marstheme.com/product/patient-ninja/?add-to-cart=212)
16:38:49	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2009%20Jun%202015%2019:38:50%20GMT	http://sweethome.marstheme.com/shop/page/1/?add-to-cart=209	C:/Meus%20Sites/http___sweethome.marstheme.com_/sweethome.marstheme.com/shop/page/1/index2cda.html	(from http://sweethome.marstheme.com/shop/page/2/?add-to-cart=209)
16:38:49	53725/53725	---MCZ	200	added ('OK')	text/html	date:Tue,%2009%20Jun%202015%2019:38:50%20GMT	http://sweethome.marstheme.com/product/patient-ninja/?add-to-cart=204	C:/Meus%20Sites/http___sweethome.marstheme.com_/sweethome.marstheme.com/product/patient-ninja/index56cd.html	(from http://sweethome.marstheme.com/product/patient-ninja/?add-to-cart=211)
16:38:51	12292/12292	---M--	200	added ('OK')	image/jpeg	date:Wed,%2025%20Mar%202015%2009:54:28%20GMT	http://sweethome.marstheme.com/wp-content/uploads/2013/06/T_1_front-300x300.jpg	C:/Meus%20Sites/http___sweethome.marstheme.com_/sweethome.marstheme.com/wp-content/uploads/2013/06/T_1_front-300x300.jpg	(from http://sweethome.marstheme.com/product/woo-logo/)
16:38:53	50588/50588	---MCZ	200	added ('OK')	text/html	date:Tue,%2009%20Jun%202015%2019:38:53%20GMT	http://sweethome.marstheme.com/product/woo-logo/?add-to-cart=209	C:/Meus%20Sites/http___sweethome.marstheme.com_/sweethome.marstheme.com/product/woo-logo/index2cda.html	(from http://sweethome.marstheme.com/product/woo-logo/)
16:38:53	1434/1434	---MCZ	200	added ('OK')	text/xml	etag:W/%22b256311413fc2173f35d4b2792feb691%22	http://sweethome.marstheme.com/product/woo-logo/feed/	C:/Meus%20Sites/http___sweethome.marstheme.com_/sweethome.marstheme.com/product/woo-logo/feed/index.html	(from http://sweethome.marstheme.com/product/woo-logo/)
16:38:54	51239/51239	---MCZ	200	added ('OK')	text/html	date:Tue,%2009%20Jun%202015%2019:38:54%20GMT	http://sweethome.marstheme.com/product/woo-logo/?add-to-cart=208	C:/Meus%20Sites/http___sweethome.marstheme.com_/sweethome.marstheme.com/product/woo-logo/index4837.html	(from http://sweethome.marstheme.com/product/woo-logo/)
16:38:56	93796/93796	---M--	200	added ('OK')	image/jpeg	date:Wed,%2025%20Mar%202015%2009:54:28%20GMT	http://sweethome.marstheme.com/wp-content/uploads/2013/06/T_1_front.jpg	C:/Meus%20Sites/http___sweethome.marstheme.com_/sweethome.marstheme.com/wp-content/uploads/2013/06/T_1_front.jpg	(from http://sweethome.marstheme.com/product/woo-logo/)
16:38:56	52837/52837	---MCZ	200	added ('OK')	text/html	date:Tue,%2009%20Jun%202015%2019:38:56%20GMT	http://sweethome.marstheme.com/product/premium-quality/?add-to-cart=211	C:/Meus%20Sites/http___sweethome.marstheme.com_/sweethome.marstheme.com/product/premium-quality/index3cea.html	(from http://sweethome.marstheme.com/product/premium-quality/?add-to-cart=209)
16:38:57	52015/52015	---MCZ	200	added ('OK')	text/html	date:Tue,%2009%20Jun%202015%2019:38:56%20GMT	http://sweethome.marstheme.com/product/premium-quality/?add-to-cart=210	C:/Meus%20Sites/http___sweethome.marstheme.com_/sweethome.marstheme.com/product/premium-quality/indexb117.html	(from http://sweethome.marstheme.com/product/premium-quality/?add-to-cart=209)
16:38:57	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2009%20Jun%202015%2019:38:59%20GMT	http://sweethome.marstheme.com/shop/page/1/?add-to-cart=202	C:/Meus%20Sites/http___sweethome.marstheme.com_/sweethome.marstheme.com/shop/page/1/index0be3.html	(from http://sweethome.marstheme.com/shop/page/2/?add-to-cart=202)
16:38:57	53042/53042	---MCZ	200	added ('OK')	text/html	date:Tue,%2009%20Jun%202015%2019:38:58%20GMT	http://sweethome.marstheme.com/product/premium-quality/?add-to-cart=204	C:/Meus%20Sites/http___sweethome.marstheme.com_/sweethome.marstheme.com/product/premium-quality/index56cd.html	(from http://sweethome.marstheme.com/product/premium-quality/?add-to-cart=208)
16:38:59	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2009%20Jun%202015%2019:39:00%20GMT	http://sweethome.marstheme.com/shop/page/1/?add-to-cart=215	C:/Meus%20Sites/http___sweethome.marstheme.com_/sweethome.marstheme.com/shop/page/1/index7996.html	(from http://sweethome.marstheme.com/shop/page/2/?add-to-cart=215)
16:38:59	52675/52675	---MCZ	200	added ('OK')	text/html	date:Tue,%2009%20Jun%202015%2019:39:00%20GMT	http://sweethome.marstheme.com/product/premium-quality-2/?add-to-cart=216	C:/Meus%20Sites/http___sweethome.marstheme.com_/sweethome.marstheme.com/product/premium-quality-2/indexea61.html	(from http://sweethome.marstheme.com/product/premium-quality-2/?add-to-cart=214)
16:39:00	52505/52505	---MCZ	200	added ('OK')	text/html	date:Tue,%2009%20Jun%202015%2019:39:00%20GMT	http://sweethome.marstheme.com/product/premium-quality-2/?add-to-cart=79	C:/Meus%20Sites/http___sweethome.marstheme.com_/sweethome.marstheme.com/product/premium-quality-2/index70f8.html	(from http://sweethome.marstheme.com/product/premium-quality-2/?add-to-cart=214)
16:39:01	57322/57322	---MCZ	200	added ('OK')	text/html	date:Tue,%2009%20Jun%202015%2019:39:01%20GMT	http://sweethome.marstheme.com/product/ship-your-idea/?add-to-cart=205	C:/Meus%20Sites/http___sweethome.marstheme.com_/sweethome.marstheme.com/product/ship-your-idea/index274e.html	(from http://sweethome.marstheme.com/product/ship-your-idea/?add-to-cart=202)
16:39:03	57565/57565	---MCZ	200	added ('OK')	text/html	date:Tue,%2009%20Jun%202015%2019:39:02%20GMT	http://sweethome.marstheme.com/product/ship-your-idea/?add-to-cart=210	C:/Meus%20Sites/http___sweethome.marstheme.com_/sweethome.marstheme.com/product/ship-your-idea/indexb117.html	(from http://sweethome.marstheme.com/product/ship-your-idea/?add-to-cart=204)
16:39:03	57780/57780	---MCZ	200	added ('OK')	text/html	date:Tue,%2009%20Jun%202015%2019:39:03%20GMT	http://sweethome.marstheme.com/product/ship-your-idea/?add-to-cart=209	C:/Meus%20Sites/http___sweethome.marstheme.com_/sweethome.marstheme.com/product/ship-your-idea/index2cda.html	(from http://sweethome.marstheme.com/product/ship-your-idea/?add-to-cart=204)
16:39:03	58326/58326	---MCZ	200	added ('OK')	text/html	date:Tue,%2009%20Jun%202015%2019:39:03%20GMT	http://sweethome.marstheme.com/product/ship-your-idea-2/?add-to-cart=204	C:/Meus%20Sites/http___sweethome.marstheme.com_/sweethome.marstheme.com/product/ship-your-idea-2/index56cd.html	(from http://sweethome.marstheme.com/product/ship-your-idea-2/?add-to-cart=208)
16:39:04	58624/58624	---MCZ	200	added ('OK')	text/html	date:Tue,%2009%20Jun%202015%2019:39:04%20GMT	http://sweethome.marstheme.com/product/ship-your-idea-2/?add-to-cart=205	C:/Meus%20Sites/http___sweethome.marstheme.com_/sweethome.marstheme.com/product/ship-your-idea-2/index274e.html	(from http://sweethome.marstheme.com/product/ship-your-idea-2/?add-to-cart=208)
16:39:06	57976/57976	---MCZ	200	added ('OK')	text/html	date:Tue,%2009%20Jun%202015%2019:39:06%20GMT	http://sweethome.marstheme.com/product/ship-your-idea-2/?add-to-cart=211	C:/Meus%20Sites/http___sweethome.marstheme.com_/sweethome.marstheme.com/product/ship-your-idea-2/index3cea.html	(from http://sweethome.marstheme.com/product/ship-your-idea-2/?add-to-cart=206)
16:39:06	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2009%20Jun%202015%2019:39:08%20GMT	http://sweethome.marstheme.com/shop/page/1/?add-to-cart=213	C:/Meus%20Sites/http___sweethome.marstheme.com_/sweethome.marstheme.com/shop/page/1/indexb29f.html	(from http://sweethome.marstheme.com/shop/page/2/?add-to-cart=213)
16:39:07	59124/59124	---MCZ	200	added ('OK')	text/html	date:Tue,%2009%20Jun%202015%2019:39:07%20GMT	http://sweethome.marstheme.com/product/ship-your-idea-2/?add-to-cart=212	C:/Meus%20Sites/http___sweethome.marstheme.com_/sweethome.marstheme.com/product/ship-your-idea-2/index8992.html	(from http://sweethome.marstheme.com/product/ship-your-idea-2/?add-to-cart=206)
16:39:07	48767/48767	---MCZ	200	added ('OK')	text/html	date:Tue,%2009%20Jun%202015%2019:39:07%20GMT	http://sweethome.marstheme.com/product/ship-your-idea-3/?add-to-cart=216	C:/Meus%20Sites/http___sweethome.marstheme.com_/sweethome.marstheme.com/product/ship-your-idea-3/indexea61.html	(from http://sweethome.marstheme.com/product/ship-your-idea-3/?add-to-cart=215)
16:39:08	12083/12083	---M--	200	added ('OK')	image/jpeg	date:Wed,%2025%20Mar%202015%2009:55:04%20GMT	http://sweethome.marstheme.com/wp-content/uploads/2013/06/cd_2_angle-300x300.jpg	C:/Meus%20Sites/http___sweethome.marstheme.com_/sweethome.marstheme.com/wp-content/uploads/2013/06/cd_2_angle-300x300.jpg	(from http://sweethome.marstheme.com/product/woo-album-2/)
16:39:09	1493/1493	---MCZ	200	added ('OK')	text/xml	etag:W/%22b256311413fc2173f35d4b2792feb691%22	http://sweethome.marstheme.com/product/woo-album-2/feed/	C:/Meus%20Sites/http___sweethome.marstheme.com_/sweethome.marstheme.com/product/woo-album-2/feed/index.html	(from http://sweethome.marstheme.com/product/woo-album-2/)
16:39:12	50823/50823	---MCZ	200	added ('OK')	text/html	date:Tue,%2009%20Jun%202015%2019:39:12%20GMT	http://sweethome.marstheme.com/product/woo-album-2/?add-to-cart=224	C:/Meus%20Sites/http___sweethome.marstheme.com_/sweethome.marstheme.com/product/woo-album-2/indexd28c.html	(from http://sweethome.marstheme.com/product/woo-album-2/)
16:39:13	51042/51042	---MCZ	200	added ('OK')	text/html	date:Tue,%2009%20Jun%202015%2019:39:13%20GMT	http://sweethome.marstheme.com/product/woo-album-2/?add-to-cart=223	C:/Meus%20Sites/http___sweethome.marstheme.com_/sweethome.marstheme.com/product/woo-album-2/index518a.html	(from http://sweethome.marstheme.com/product/woo-album-2/)
16:39:14	8174/8174	---MCZ	200	added ('OK')	text/xml	etag:W/%227691ac4f26fdc695f4521179ade7f7b3%22	http://sweethome.marstheme.com/shop/feed/?product_cat=music	C:/Meus%20Sites/http___sweethome.marstheme.com_/sweethome.marstheme.com/shop/feed/index9fc7.html	(from http://sweethome.marstheme.com/product-category/music/)
16:39:15	87330/87330	---M--	200	added ('OK')	image/jpeg	date:Wed,%2025%20Mar%202015%2009:55:04%20GMT	http://sweethome.marstheme.com/wp-content/uploads/2013/06/cd_2_angle.jpg	C:/Meus%20Sites/http___sweethome.marstheme.com_/sweethome.marstheme.com/wp-content/uploads/2013/06/cd_2_angle.jpg	(from http://sweethome.marstheme.com/product/woo-album-2/)
16:39:16	44002/44002	---MCZ	200	added ('OK')	text/html	date:Tue,%2009%20Jun%202015%2019:39:17%20GMT	http://sweethome.marstheme.com/product-category/music/?add-to-cart=221	C:/Meus%20Sites/http___sweethome.marstheme.com_/sweethome.marstheme.com/product-category/music/indexb4c4.html	(from http://sweethome.marstheme.com/product-category/music/)
16:39:17	43927/43927	---MCZ	200	added ('OK')	text/html	date:Tue,%2009%20Jun%202015%2019:39:18%20GMT	http://sweethome.marstheme.com/product-category/music/?add-to-cart=222	C:/Meus%20Sites/http___sweethome.marstheme.com_/sweethome.marstheme.com/product-category/music/index5f99.html	(from http://sweethome.marstheme.com/product-category/music/)
16:39:18	44326/44326	---MCZ	200	added ('OK')	text/html	date:Tue,%2009%20Jun%202015%2019:39:18%20GMT	http://sweethome.marstheme.com/product-category/music/?add-to-cart=223	C:/Meus%20Sites/http___sweethome.marstheme.com_/sweethome.marstheme.com/product-category/music/index518a.html	(from http://sweethome.marstheme.com/product-category/music/)
16:39:19	44365/44365	---MCZ	200	added ('OK')	text/html	date:Tue,%2009%20Jun%202015%2019:39:20%20GMT	http://sweethome.marstheme.com/product-category/music/?add-to-cart=96	C:/Meus%20Sites/http___sweethome.marstheme.com_/sweethome.marstheme.com/product-category/music/index92a5.html	(from http://sweethome.marstheme.com/product-category/music/)
16:39:20	44358/44358	---MCZ	200	added ('OK')	text/html	date:Tue,%2009%20Jun%202015%2019:39:21%20GMT	http://sweethome.marstheme.com/product-category/music/?add-to-cart=224	C:/Meus%20Sites/http___sweethome.marstheme.com_/sweethome.marstheme.com/product-category/music/indexd28c.html	(from http://sweethome.marstheme.com/product-category/music/)
16:39:22	10719/10719	---M--	200	added ('OK')	image/jpeg	date:Wed,%2025%20Mar%202015%2009:55:06%20GMT	http://sweethome.marstheme.com/wp-content/uploads/2013/06/cd_3_angle-300x300.jpg	C:/Meus%20Sites/http___sweethome.marstheme.com_/sweethome.marstheme.com/wp-content/uploads/2013/06/cd_3_angle-300x300.jpg	(from http://sweethome.marstheme.com/product/woo-album-3/)
16:39:23	44419/44419	---MCZ	200	added ('OK')	text/html	date:Tue,%2009%20Jun%202015%2019:39:23%20GMT	http://sweethome.marstheme.com/product-category/music/?add-to-cart=99	C:/Meus%20Sites/http___sweethome.marstheme.com_/sweethome.marstheme.com/product-category/music/index7fd8.html	(from http://sweethome.marstheme.com/product-category/music/)
16:39:25	5783/5783	---MCZ	200	added ('OK')	text/xml	etag:W/%227691ac4f26fdc695f4521179ade7f7b3%22	http://sweethome.marstheme.com/shop/feed/?product_cat=albums	C:/Meus%20Sites/http___sweethome.marstheme.com_/sweethome.marstheme.com/shop/feed/indexd346.html	(from http://sweethome.marstheme.com/product-category/music/albums/)
16:39:26	183319/183319	---M--	200	added ('OK')	image/png	date:Sat,%2007%20Jun%202014%2002:50:16%20GMT	http://sweethome.marstheme.com/wp-content/uploads/2014/06/17_img-7.png	C:/Meus%20Sites/http___sweethome.marstheme.com_/sweethome.marstheme.com/wp-content/uploads/2014/06/17_img-7.png	(from http://sweethome.marstheme.com/product/woo-album-2/)
16:39:26	42842/42842	---MCZ	200	added ('OK')	text/html	date:Tue,%2009%20Jun%202015%2019:39:27%20GMT	http://sweethome.marstheme.com/product-category/music/albums/?add-to-cart=221	C:/Meus%20Sites/http___sweethome.marstheme.com_/sweethome.marstheme.com/product-category/music/albums/indexb4c4.html	(from http://sweethome.marstheme.com/product-category/music/albums/)
16:39:27	81125/81125	---M--	200	added ('OK')	image/jpeg	date:Wed,%2025%20Mar%202015%2009:55:06%20GMT	http://sweethome.marstheme.com/wp-content/uploads/2013/06/cd_3_angle.jpg	C:/Meus%20Sites/http___sweethome.marstheme.com_/sweethome.marstheme.com/wp-content/uploads/2013/06/cd_3_angle.jpg	(from http://sweethome.marstheme.com/product/woo-album-3/)
16:39:28	42366/42366	---MCZ	200	added ('OK')	text/html	date:Tue,%2009%20Jun%202015%2019:39:28%20GMT	http://sweethome.marstheme.com/product-category/music/albums/?add-to-cart=222	C:/Meus%20Sites/http___sweethome.marstheme.com_/sweethome.marstheme.com/product-category/music/albums/index5f99.html	(from http://sweethome.marstheme.com/product-category/music/albums/)
16:39:30	42483/42483	---MCZ	200	added ('OK')	text/html	date:Tue,%2009%20Jun%202015%2019:39:30%20GMT	http://sweethome.marstheme.com/product-category/music/albums/?add-to-cart=223	C:/Meus%20Sites/http___sweethome.marstheme.com_/sweethome.marstheme.com/product-category/music/albums/index518a.html	(from http://sweethome.marstheme.com/product-category/music/albums/)
16:39:30	42786/42786	---MCZ	200	added ('OK')	text/html	date:Tue,%2009%20Jun%202015%2019:39:30%20GMT	http://sweethome.marstheme.com/product-category/music/albums/?add-to-cart=96	C:/Meus%20Sites/http___sweethome.marstheme.com_/sweethome.marstheme.com/product-category/music/albums/index92a5.html	(from http://sweethome.marstheme.com/product-category/music/albums/)
16:39:30	49243/49243	---MCZ	200	added ('OK')	text/html	date:Tue,%2009%20Jun%202015%2019:39:30%20GMT	http://sweethome.marstheme.com/product/woo-album-1/?add-to-cart=96	C:/Meus%20Sites/http___sweethome.marstheme.com_/sweethome.marstheme.com/product/woo-album-1/index92a5.html	(from http://sweethome.marstheme.com/product/woo-album-1/?add-to-cart=222)
16:39:31	49529/49529	---MCZ	200	added ('OK')	text/html	date:Tue,%2009%20Jun%202015%2019:39:31%20GMT	http://sweethome.marstheme.com/product/woo-album-1/?add-to-cart=224	C:/Meus%20Sites/http___sweethome.marstheme.com_/sweethome.marstheme.com/product/woo-album-1/indexd28c.html	(from http://sweethome.marstheme.com/product/woo-album-1/?add-to-cart=222)
16:39:32	1566/1566	---MCZ	200	added ('OK')	text/xml	etag:W/%22b256311413fc2173f35d4b2792feb691%22	http://sweethome.marstheme.com/product/woo-album-3/feed/	C:/Meus%20Sites/http___sweethome.marstheme.com_/sweethome.marstheme.com/product/woo-album-3/feed/index.html	(from http://sweethome.marstheme.com/product/woo-album-3/)
16:39:33	51106/51106	---MCZ	200	added ('OK')	text/html	date:Tue,%2009%20Jun%202015%2019:39:34%20GMT	http://sweethome.marstheme.com/product/woo-album-3/?add-to-cart=221	C:/Meus%20Sites/http___sweethome.marstheme.com_/sweethome.marstheme.com/product/woo-album-3/indexb4c4.html	(from http://sweethome.marstheme.com/product/woo-album-3/)
16:39:34	50738/50738	---MCZ	200	added ('OK')	text/html	date:Tue,%2009%20Jun%202015%2019:39:34%20GMT	http://sweethome.marstheme.com/product/woo-album-3/?add-to-cart=222	C:/Meus%20Sites/http___sweethome.marstheme.com_/sweethome.marstheme.com/product/woo-album-3/index5f99.html	(from http://sweethome.marstheme.com/product/woo-album-3/)
16:39:35	49927/49927	---MCZ	200	added ('OK')	text/html	date:Tue,%2009%20Jun%202015%2019:39:35%20GMT	http://sweethome.marstheme.com/product/woo-album-1/?add-to-cart=99	C:/Meus%20Sites/http___sweethome.marstheme.com_/sweethome.marstheme.com/product/woo-album-1/index7fd8.html	(from http://sweethome.marstheme.com/product/woo-album-1/?add-to-cart=223)
16:39:36	13144/13144	---M--	200	added ('OK')	image/jpeg	date:Wed,%2025%20Mar%202015%2009:55:09%20GMT	http://sweethome.marstheme.com/wp-content/uploads/2013/06/cd_5_angle-300x300.jpg	C:/Meus%20Sites/http___sweethome.marstheme.com_/sweethome.marstheme.com/wp-content/uploads/2013/06/cd_5_angle-300x300.jpg	(from http://sweethome.marstheme.com/product/woo-album-4/)
16:39:36	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2009%20Jun%202015%2019:39:38%20GMT	http://sweethome.marstheme.com/shop/page/1/?add-to-cart=221	C:/Meus%20Sites/http___sweethome.marstheme.com_/sweethome.marstheme.com/shop/page/1/indexb4c4.html	(from http://sweethome.marstheme.com/shop/page/2/?add-to-cart=221)
16:39:37	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2009%20Jun%202015%2019:39:39%20GMT	http://sweethome.marstheme.com/shop/page/1/?add-to-cart=222	C:/Meus%20Sites/http___sweethome.marstheme.com_/sweethome.marstheme.com/shop/page/1/index5f99.html	(from http://sweethome.marstheme.com/shop/page/2/?add-to-cart=222)
16:39:38	2924/2924	---M--	200	added ('OK')	image/jpeg	date:Wed,%2025%20Mar%202015%2009:55:10%20GMT	http://sweethome.marstheme.com/wp-content/uploads/2013/06/cd_5_flat-90x90.jpg	C:/Meus%20Sites/http___sweethome.marstheme.com_/sweethome.marstheme.com/wp-content/uploads/2013/06/cd_5_flat-90x90.jpg	(from http://sweethome.marstheme.com/product/woo-album-4/)
16:39:38	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2009%20Jun%202015%2019:39:39%20GMT	http://sweethome.marstheme.com/shop/page/1/?add-to-cart=223	C:/Meus%20Sites/http___sweethome.marstheme.com_/sweethome.marstheme.com/shop/page/1/index518a.html	(from http://sweethome.marstheme.com/shop/page/2/?add-to-cart=223)
16:39:39	121233/121233	---M--	200	added ('OK')	image/jpeg	date:Wed,%2025%20Mar%202015%2009:55:09%20GMT	http://sweethome.marstheme.com/wp-content/uploads/2013/06/cd_5_angle.jpg	C:/Meus%20Sites/http___sweethome.marstheme.com_/sweethome.marstheme.com/wp-content/uploads/2013/06/cd_5_angle.jpg	(from http://sweethome.marstheme.com/product/woo-album-4/)
16:39:40	1995/1995	---MCZ	200	added ('OK')	text/xml	etag:W/%22b256311413fc2173f35d4b2792feb691%22	http://sweethome.marstheme.com/product/woo-album-4/feed/	C:/Meus%20Sites/http___sweethome.marstheme.com_/sweethome.marstheme.com/product/woo-album-4/feed/index.html	(from http://sweethome.marstheme.com/product/woo-album-4/)
